player_a,player_b,winner
b943,p644,b943
b943,p716,b943
b943,b927,b927
b943,p563,p563
b943,p762,b943
b943,p553,b943
b943,p467,b943
b943,p514,b943
b944,p680,p680
b944,p402,b944
b944,p692,b944
b944,p267,p267
b944,p694,p694
b944,p0,b944
b944,p751,p751
b944,p564,p564
b944,p5,p5
b944,p634,b944
e945,p342,p342
e945,p269,p269
e945,p820,e945
e945,p145,p145
e945,p323,p323
e945,p479,e945
e945,p279,p279
e945,p536,p536
e945,p564,e945
e945,p739,e945
e945,p342,e945
e946,p316,e946
e946,p765,e946
e946,p305,p305
e946,b935,e946
e946,p230,p230
e946,p68,p68
e946,p146,p146
e946,p57,e946
e946,p572,p572
e946,p161,p161
e946,b928,e946
e946,p23,p23
e946,p599,e946
e946,p166,p166
e947,p216,p216
e947,p294,p294
e947,p652,e947
e947,p300,p300
e947,p287,p287
e947,p167,e947
e947,p8,e947
e947,p230,e947
e947,p874,e947
e947,b900,e947
e947,p620,p620
e948,p301,p301
e948,p381,e948
e948,p94,p94
e948,p807,p807
e948,p482,p482
e948,p624,e948
e948,p359,p359
e948,p717,e948
e948,p764,p764
e948,b902,b902
e948,p248,p248
e948,p355,e948
e948,e960,e948
e949,p606,e949
e949,e973,e949
e949,p704,p704
e949,p466,e949
e949,p855,p855
e949,p489,e949
e949,p667,e949
e949,p830,e949
e949,p206,p206
e949,p248,e949
e949,p529,p529
e949,b905,b905
e949,p13,p13
e949,p81,p81
e950,p20,p20
e950,p186,p186
e950,p175,e950
e950,p816,p816
e950,p765,p765
e950,p407,p407
e950,p278,e950
e950,p170,e950
e950,p51,e950
e950,p154,e950
e950,p784,p784
e950,p348,p348
e950,p393,e950
e950,p338,p338
e951,p383,e951
e951,p67,p67
e951,p461,e951
e951,p526,e951
e951,b940,e951
e951,p509,p509
e951,p154,p154
e951,p205,p205
e951,p570,p570
e951,e946,e946
e952,p105,p105
e952,p203,p203
e952,p513,e952
e952,p467,p467
e952,p236,e952
e952,p124,p124
e952,e973,e952
e952,p249,p249
e953,p393,e953
e953,p603,e953
e953,e976,e953
e953,p812,e953
e953,p858,p858
e953,p399,p399
e953,p658,e953
e953,p270,p270
e953,p352,e953
e953,p468,p468
e953,p753,p753
e954,p53,p53
e954,p302,e954
e954,p708,p708
e954,p437,p437
e954,p129,e954
e954,p752,p752
e954,p233,e954
e954,p52,e954
e954,p181,p181
e954,p387,p387
e954,p36,p36
e954,p467,e954
e955,p433,p433
e955,p293,p293
e955,p218,p218
e955,b904,b904
e955,p523,e955
e955,b944,b944
e955,p54,e955
e955,p42,e955
e955,p271,e955
e955,p444,p444
e955,p293,p293
e955,p527,e955
e956,p309,p309
e956,p451,p451
e956,p635,e956
e956,p679,p679
e956,p6,e956
e956,p578,e956
e956,p666,e956
e956,b929,e956
e956,p821,e956
e956,p737,e956
e957,p446,p446
e957,p269,e957
e957,p111,e957
e957,p607,e957
e957,p647,p647
e957,p341,e957
e957,p668,e957
e957,b920,e957
e957,p758,e957
e957,p711,p711
e957,p330,p330
e957,p885,p885
e957,e973,e957
e957,p702,p702
e958,p166,e958
e958,b930,e958
e958,p529,p529
e958,p159,e958
e958,p99,p99
e958,p699,p699
e958,p490,e958
e958,p683,e958
e958,p120,e958
e959,p98,p98
e959,p649,p649
e959,p70,p70
e959,p552,e959
e959,p682,e959
e959,p261,p261
e959,p346,p346
e959,b933,e959
e959,p323,p323
e959,p23,e959
e959,p267,e959
e959,p449,e959
e959,p297,p297
e960,p591,p591
e960,p57,e960
e960,p153,p153
e960,p347,e960
e960,p212,e960
e960,b934,e960
e960,p701,p701
e960,p120,p120
e960,p315,e960
e960,p878,e960
e960,p711,p711
e960,p895,p895
e960,p453,p453
e960,p499,e960
e960,p574,e960
e961,e971,e971
e961,p168,e961
e961,p135,e961
e961,p84,e961
e961,p197,p197
e961,p170,p170
e961,p93,p93
e961,p791,e961
e961,p276,p276
e961,p743,p743
e961,p201,p201
e961,p115,p115
e961,p109,e961
e962,p153,p153
e962,p616,e962
e962,p100,e962
e962,e960,e962
e962,p312,p312
e962,e957,e957
e962,p358,e962
e962,p780,p780
e962,p377,p377
e962,p209,e962
e962,p725,e962
e962,p29,p29
e963,p202,e963
e963,p696,e963
e963,p882,e963
e963,p116,e963
e963,p471,e963
e963,p22,p22
e963,p255,p255
e963,p583,e963
e963,p196,p196
e963,p508,e963
e963,p466,e963
e963,p857,p857
e963,p685,p685
e963,p472,p472
e964,p432,p432
e964,p597,p597
e964,p864,e964
e964,p645,p645
e964,p0,p0
e964,p413,e964
e964,b938,b938
e964,p237,p237
e964,p785,p785
e964,p203,p203
e964,p135,p135
e964,b922,e964
e965,p507,e965
e965,p867,e965
e965,p17,p17
e965,p610,p610
e965,p618,e965
e965,p298,e965
e965,b941,b941
e965,p286,e965
e965,p80,p80
e965,p96,e965
e966,p2,e966
e966,p716,e966
e966,p67,p67
e966,p726,p726
e966,p827,p827
e966,p766,p766
e966,p46,e966
e966,p414,e966
e966,p96,p96
e966,p54,e966
e967,p370,e967
e967,p329,e967
e967,p434,e967
e967,p554,p554
e967,p884,e967
e967,p234,p234
e967,p110,e967
e967,p643,p643
e968,p800,e968
e968,b941,e968
e968,p521,p521
e968,p263,p263
e968,p429,p429
e968,p345,e968
e968,p550,p550
e968,p212,e968
e968,p128,e968
e968,p672,p672
e969,p415,e969
e969,b910,b910
e969,p872,p872
e969,p829,p829
e969,p590,p590
e969,p262,p262
e969,p38,e969
e969,p725,e969
e969,p480,p480
e969,p271,e969
e969,p443,e969
e969,p869,e969
e969,p758,e969
e970,p161,p161
e970,p398,p398
e970,p663,e970
e970,p198,p198
e970,p726,p726
e970,p266,p266
e970,p20,e970
e970,p837,p837
e970,b934,e970
e970,b944,e970
e971,p393,e971
e971,p591,e971
e971,e958,e971
e971,p718,p718
e971,p8,p8
e971,p579,p579
e971,p609,e971
e971,p24,e971
e971,p700,e971
e971,p249,p249
e971,p573,p573
e971,p674,e971
e972,p805,p805
e972,p33,p33
e972,p2,p2
e972,p690,e972
e972,p609,e972
e972,p216,p216
e972,p56,p56
e972,e951,e951
e972,p619,e972
e972,p678,e972
e972,p207,p207
e972,p204,e972
e972,p678,e972
e973,p420,e973
e973,p646,p646
e973,p63,p63
e973,p324,p324
e973,p535,p535
e973,p406,p406
e973,p827,p827
e973,p135,p135
e973,p565,p565
e973,p554,p554
e973,p515,e973
e973,p358,e973
e974,p563,e974
e974,p112,p112
e974,p118,e974
e974,p818,p818
e974,p161,p161
e974,p324,e974
e974,p750,p750
e974,p204,e974
e974,b913,e974
e975,p167,p167
e975,p812,e975
e975,p275,p275
e975,p162,e975
e975,b940,b940
e975,p658,e975
e975,b938,b938
e975,e959,e975
e975,p62,e975
e975,p873,e975
e975,p323,p323
e976,p454,e976
e976,p810,p810
e976,p678,e976
e976,p315,e976
e976,p65,p65
e976,p576,e976
e976,p828,e976
e976,p143,p143
e977,p623,e977
e977,p325,e977
e977,p33,p33
e977,p676,e977
e977,p423,e977
e977,p896,p896
e977,e965,e965
e977,p846,e977
e977,p715,p715
e977,p260,p260
e977,p768,p768
e977,p322,e977
e978,p236,p236
e978,p114,e978
e978,p392,e978
e978,p486,e978
e978,b902,e978
e978,p892,e978
e978,p346,e978
e978,p543,e978
e978,p10,p10
e978,p547,e978
e978,p192,p192
e978,p30,e978
e978,p31,p31
e978,p191,p191
e979,p535,p535
e979,p505,e979
e979,p94,p94
e979,p66,e979
e979,p519,e979
e979,p550,e979
e979,p724,p724
e979,p637,p637
e979,p377,e979
e979,p154,p154
e979,p64,p64
e979,p22,p22
c980,c981,c980
c980,c981,c981
c980,c981,c980
c980,c981,c980
c980,c981,c981
c980,c981,c980
c980,c981,c981
c980,c981,c980
c980,c982,c982
c980,c982,c980
c980,c982,c982
c980,c982,c980
c980,c982,c982
c980,c982,c982
c980,c982,c982
c980,c982,c980
c980,c983,c980
c980,c983,c980
c980,c983,c983
c980,c983,c983
c980,c983,c983
c980,c983,c980
c980,c983,c980
c980,c983,c980
c981,c982,c981
c981,c982,c981
c981,c982,c981
c981,c982,c982
c981,c982,c981
c981,c982,c981
c981,c983,c983
c981,c983,c983
c981,c983,c981
c981,c983,c983
c981,c983,c981
c981,c983,c983
c981,c983,c983
c982,c983,c983
c982,c983,c982
c982,c983,c982
c982,c983,c982
c982,c983,c982
c982,c983,c982
c982,c983,c982
c982,c983,c982
c980,p383,c980
c981,p392,c981
c981,p393,c981
c982,p702,p702
c982,p486,c982
c983,p93,p93
c984,c985,c985
c984,c985,c985
c984,c985,c984
c984,c985,c984
c984,c985,c985
c984,c985,c985
c984,c985,c985
c984,c985,c985
c984,c985,c984
c984,c986,c984
c984,c986,c986
c984,c986,c986
c984,c986,c986
c984,c986,c986
c984,c986,c986
c984,c986,c984
c984,c986,c984
c984,c986,c984
c984,c986,c984
c984,c986,c986
c984,c987,c987
c984,c987,c984
c984,c987,c987
c984,c987,c984
c984,c987,c987
c984,c987,c984
c984,c987,c984
c984,c987,c984
c984,c987,c987
c984,c987,c987
c984,c987,c987
c984,c988,c988
c984,c988,c984
c984,c988,c984
c984,c988,c984
c984,c988,c984
c984,c988,c984
c984,c988,c988
c984,c988,c988
c984,c989,c989
c984,c989,c989
c984,c989,c984
c984,c989,c989
c984,c989,c989
c984,c989,c989
c984,c989,c989
c984,c989,c984
c984,c989,c984
c984,c989,c989
c985,c986,c985
c985,c986,c985
c985,c986,c985
c985,c986,c985
c985,c986,c985
c985,c986,c986
c985,c986,c986
c985,c987,c985
c985,c987,c987
c985,c987,c987
c985,c987,c987
c985,c987,c987
c985,c987,c985
c985,c987,c987
c985,c988,c988
c985,c988,c988
c985,c988,c988
c985,c988,c985
c985,c988,c985
c985,c988,c988
c985,c988,c985
c985,c988,c988
c985,c989,c989
c985,c989,c989
c985,c989,c985
c985,c989,c985
c985,c989,c989
c985,c989,c985
c985,c989,c985
c985,c989,c989
c985,c989,c985
c986,c987,c987
c986,c987,c986
c986,c987,c986
c986,c987,c986
c986,c987,c987
c986,c987,c987
c986,c987,c986
c986,c987,c986
c986,c988,c988
c986,c988,c986
c986,c988,c986
c986,c988,c986
c986,c988,c988
c986,c988,c988
c986,c988,c988
c986,c988,c988
c986,c989,c986
c986,c989,c989
c986,c989,c989
c986,c989,c986
c986,c989,c989
c986,c989,c986
c986,c989,c989
c986,c989,c989
c986,c989,c989
c987,c988,c988
c987,c988,c987
c987,c988,c987
c987,c988,c988
c987,c988,c987
c987,c988,c988
c987,c988,c987
c987,c988,c988
c987,c988,c988
c987,c989,c987
c987,c989,c989
c987,c989,c987
c987,c989,c989
c987,c989,c989
c987,c989,c989
c988,c989,c989
c988,c989,c989
c988,c989,c989
c988,c989,c988
c988,c989,c988
c988,c989,c989
c984,p493,c984
c984,p301,p301
c985,p527,c985
c986,p171,c986
c986,p897,c986
c987,p446,c987
c988,e952,e952
c988,p786,c988
c988,b911,c988
c989,p214,p214
c989,p634,p634
c989,e948,c989
c990,c991,c991
c990,c991,c990
c990,c991,c991
c990,c991,c990
c990,c991,c990
c990,c991,c990
c990,c992,c990
c990,c992,c992
c990,c992,c990
c990,c992,c990
c990,c992,c992
c990,c992,c990
c990,c992,c992
c990,c993,c993
c990,c993,c990
c990,c993,c990
c990,c993,c993
c990,c993,c993
c990,c993,c990
c990,c993,c990
c991,c992,c991
c991,c992,c992
c991,c992,c991
c991,c992,c992
c991,c992,c991
c991,c992,c992
c991,c992,c991
c991,c992,c991
c991,c992,c991
c991,c993,c993
c991,c993,c991
c991,c993,c991
c991,c993,c993
c991,c993,c991
c991,c993,c991
c991,c993,c991
c992,c993,c992
c992,c993,c993
c992,c993,c992
c992,c993,c993
c992,c993,c992
c992,c993,c992
c992,c993,c993
c990,p732,p732
c990,p749,c990
c991,p891,p891
c992,p656,c992
c992,p414,p414
c992,p820,p820
c993,p606,c993
c994,c995,c995
c994,c995,c995
c994,c995,c995
c994,c995,c995
c994,c995,c994
c994,c995,c994
c994,c995,c995
c994,c995,c994
c994,c995,c995
c994,c995,c994
c994,c996,c994
c994,c996,c994
c994,c996,c996
c994,c996,c996
c994,c996,c996
c994,c996,c994
c994,c996,c996
c994,c996,c996
c994,c997,c997
c994,c997,c997
c994,c997,c994
c994,c997,c994
c994,c997,c997
c994,c997,c994
c994,c997,c997
c994,c997,c997
c994,c997,c994
c994,c997,c994
c994,c998,c998
c994,c998,c994
c994,c998,c994
c994,c998,c994
c994,c998,c998
c994,c998,c994
c994,c998,c994
c994,c998,c998
c994,c999,c999
c994,c999,c994
c994,c999,c999
c994,c999,c994
c994,c999,c994
c994,c999,c994
c994,c999,c999
c994,c999,c999
c994,c999,c994
c994,c999,c994
c995,c996,c995
c995,c996,c995
c995,c996,c995
c995,c996,c996
c995,c996,c995
c995,c996,c996
c995,c997,c997
c995,c997,c995
c995,c997,c995
c995,c997,c997
c995,c997,c995
c995,c997,c997
c995,c997,c997
c995,c997,c997
c995,c997,c997
c995,c998,c995
c995,c998,c995
c995,c998,c998
c995,c998,c995
c995,c998,c998
c995,c998,c995
c995,c999,c995
c995,c999,c995
c995,c999,c999
c995,c999,c999
c995,c999,c995
c995,c999,c995
c995,c999,c999
c996,c997,c996
c996,c997,c997
c996,c997,c997
c996,c997,c996
c996,c997,c996
c996,c997,c996
c996,c997,c996
c996,c997,c997
c996,c997,c996
c996,c998,c998
c996,c998,c996
c996,c998,c998
c996,c998,c996
c996,c998,c996
c996,c998,c998
c996,c998,c996
c996,c998,c996
c996,c998,c996
c996,c998,c996
c996,c998,c998
c996,c999,c999
c996,c999,c999
c996,c999,c999
c996,c999,c999
c996,c999,c996
c996,c999,c999
c996,c999,c996
c996,c999,c996
c996,c999,c999
c996,c999,c999
c996,c999,c999
c997,c998,c998
c997,c998,c997
c997,c998,c997
c997,c998,c998
c997,c998,c997
c997,c998,c998
c997,c998,c998
c997,c998,c998
c997,c998,c997
c997,c998,c997
c997,c998,c998
c997,c999,c999
c997,c999,c997
c997,c999,c997
c997,c999,c997
c997,c999,c999
c997,c999,c997
c998,c999,c998
c998,c999,c998
c998,c999,c999
c998,c999,c999
c998,c999,c998
c998,c999,c998
c994,p456,c994
c994,p539,c994
c994,p328,c994
c995,b941,c995
c995,p625,p625
c996,p785,p785
c996,p320,p320
c997,p143,c997
c997,p301,c997
c997,e952,c997
c998,p40,p40
c998,p405,p405
c998,p601,c998
c999,p728,p728
c999,p575,p575
c1000,c1001,c1001
c1000,c1001,c1000
c1000,c1001,c1000
c1000,c1001,c1000
c1000,c1001,c1000
c1000,c1001,c1001
c1000,c1001,c1001
c1000,c1002,c1002
c1000,c1002,c1000
c1000,c1002,c1002
c1000,c1002,c1002
c1000,c1002,c1002
c1000,c1002,c1000
c1000,c1002,c1002
c1000,c1002,c1002
c1000,c1002,c1000
c1000,c1003,c1003
c1000,c1003,c1000
c1000,c1003,c1000
c1000,c1003,c1003
c1000,c1003,c1003
c1000,c1003,c1003
c1000,c1003,c1000
c1000,c1003,c1003
c1000,c1003,c1000
c1000,c1003,c1000
c1001,c1002,c1001
c1001,c1002,c1002
c1001,c1002,c1002
c1001,c1002,c1001
c1001,c1002,c1001
c1001,c1002,c1001
c1001,c1002,c1002
c1001,c1002,c1002
c1001,c1002,c1002
c1001,c1002,c1002
c1001,c1003,c1003
c1001,c1003,c1001
c1001,c1003,c1001
c1001,c1003,c1001
c1001,c1003,c1003
c1001,c1003,c1001
c1001,c1003,c1001
c1001,c1003,c1001
c1001,c1003,c1001
c1002,c1003,c1003
c1002,c1003,c1002
c1002,c1003,c1003
c1002,c1003,c1002
c1002,c1003,c1002
c1002,c1003,c1002
c1002,c1003,c1003
c1002,c1003,c1003
c1000,p123,p123
c1000,p630,c1000
c1001,p728,p728
c1002,p78,c1002
c1003,p27,c1003
c1003,p274,c1003
c1004,c1005,c1005
c1004,c1005,c1005
c1004,c1005,c1005
c1004,c1005,c1005
c1004,c1005,c1004
c1004,c1005,c1005
c1004,c1005,c1005
c1004,c1005,c1005
c1004,c1006,c1006
c1004,c1006,c1004
c1004,c1006,c1006
c1004,c1006,c1004
c1004,c1006,c1004
c1004,c1006,c1006
c1004,c1006,c1006
c1004,c1006,c1004
c1004,c1006,c1004
c1004,c1006,c1006
c1004,c1006,c1004
c1004,c1007,c1004
c1004,c1007,c1007
c1004,c1007,c1004
c1004,c1007,c1007
c1004,c1007,c1007
c1004,c1007,c1004
c1005,c1006,c1006
c1005,c1006,c1006
c1005,c1006,c1005
c1005,c1006,c1006
c1005,c1006,c1006
c1005,c1006,c1006
c1005,c1006,c1006
c1005,c1006,c1005
c1005,c1006,c1006
c1005,c1006,c1006
c1005,c1006,c1005
c1005,c1007,c1007
c1005,c1007,c1007
c1005,c1007,c1005
c1005,c1007,c1005
c1005,c1007,c1007
c1005,c1007,c1005
c1005,c1007,c1007
c1005,c1007,c1007
c1005,c1007,c1007
c1006,c1007,c1006
c1006,c1007,c1007
c1006,c1007,c1007
c1006,c1007,c1007
c1006,c1007,c1006
c1006,c1007,c1007
c1006,c1007,c1007
c1006,c1007,c1007
c1004,p9,c1004
c1005,p113,c1005
c1005,b915,b915
c1005,p692,p692
c1006,p100,c1006
c1007,p371,c1007
c1008,c1009,c1008
c1008,c1009,c1008
c1008,c1009,c1009
c1008,c1009,c1008
c1008,c1009,c1008
c1008,c1009,c1009
c1008,c1009,c1008
c1008,c1009,c1009
c1008,c1009,c1008
c1008,c1009,c1009
c1008,c1009,c1008
c1008,c1010,c1010
c1008,c1010,c1008
c1008,c1010,c1008
c1008,c1010,c1008
c1008,c1010,c1008
c1008,c1010,c1008
c1008,c1010,c1010
c1008,c1010,c1008
c1008,c1010,c1010
c1008,c1011,c1008
c1008,c1011,c1008
c1008,c1011,c1011
c1008,c1011,c1011
c1008,c1011,c1011
c1008,c1011,c1008
c1008,c1011,c1008
c1008,c1011,c1011
c1008,c1012,c1008
c1008,c1012,c1008
c1008,c1012,c1008
c1008,c1012,c1012
c1008,c1012,c1012
c1008,c1012,c1012
c1008,c1012,c1008
c1008,c1012,c1012
c1008,c1012,c1012
c1008,c1013,c1013
c1008,c1013,c1013
c1008,c1013,c1013
c1008,c1013,c1008
c1008,c1013,c1013
c1008,c1013,c1013
c1008,c1013,c1013
c1009,c1010,c1009
c1009,c1010,c1010
c1009,c1010,c1009
c1009,c1010,c1010
c1009,c1010,c1009
c1009,c1010,c1009
c1009,c1010,c1010
c1009,c1010,c1010
c1009,c1010,c1009
c1009,c1011,c1009
c1009,c1011,c1009
c1009,c1011,c1009
c1009,c1011,c1009
c1009,c1011,c1011
c1009,c1011,c1009
c1009,c1011,c1009
c1009,c1011,c1011
c1009,c1011,c1009
c1009,c1011,c1009
c1009,c1011,c1009
c1009,c1012,c1012
c1009,c1012,c1012
c1009,c1012,c1009
c1009,c1012,c1012
c1009,c1012,c1012
c1009,c1012,c1012
c1009,c1012,c1012
c1009,c1013,c1013
c1009,c1013,c1013
c1009,c1013,c1009
c1009,c1013,c1009
c1009,c1013,c1013
c1009,c1013,c1013
c1010,c1011,c1011
c1010,c1011,c1011
c1010,c1011,c1011
c1010,c1011,c1011
c1010,c1011,c1010
c1010,c1011,c1010
c1010,c1012,c1010
c1010,c1012,c1010
c1010,c1012,c1012
c1010,c1012,c1010
c1010,c1012,c1012
c1010,c1012,c1010
c1010,c1012,c1012
c1010,c1012,c1010
c1010,c1012,c1012
c1010,c1012,c1010
c1010,c1013,c1013
c1010,c1013,c1013
c1010,c1013,c1013
c1010,c1013,c1013
c1010,c1013,c1013
c1010,c1013,c1010
c1010,c1013,c1013
c1010,c1013,c1010
c1010,c1013,c1010
c1011,c1012,c1011
c1011,c1012,c1011
c1011,c1012,c1011
c1011,c1012,c1012
c1011,c1012,c1012
c1011,c1012,c1012
c1011,c1012,c1011
c1011,c1012,c1012
c1011,c1012,c1011
c1011,c1013,c1011
c1011,c1013,c1013
c1011,c1013,c1013
c1011,c1013,c1011
c1011,c1013,c1011
c1011,c1013,c1011
c1011,c1013,c1011
c1011,c1013,c1013
c1012,c1013,c1013
c1012,c1013,c1013
c1012,c1013,c1013
c1012,c1013,c1012
c1012,c1013,c1013
c1012,c1013,c1013
c1012,c1013,c1012
c1012,c1013,c1013
c1008,p471,p471
c1009,p688,p688
c1009,p183,p183
c1010,p480,p480
c1010,p314,p314
c1010,p219,p219
c1011,p160,c1011
c1011,p121,p121
c1011,p405,p405
c1012,p567,c1012
c1012,p472,p472
c1012,p1,p1
c1013,p418,c1013
c1013,p555,c1013
c1014,c1015,c1015
c1014,c1015,c1014
c1014,c1015,c1015
c1014,c1015,c1014
c1014,c1015,c1014
c1014,c1015,c1015
c1014,c1015,c1014
c1014,c1015,c1014
c1014,c1015,c1014
c1014,c1015,c1014
c1014,c1015,c1015
c1014,c1016,c1014
c1014,c1016,c1014
c1014,c1016,c1016
c1014,c1016,c1016
c1014,c1016,c1014
c1014,c1016,c1014
c1014,c1017,c1017
c1014,c1017,c1014
c1014,c1017,c1017
c1014,c1017,c1017
c1014,c1017,c1014
c1014,c1017,c1014
c1014,c1017,c1017
c1014,c1017,c1014
c1014,c1017,c1017
c1014,c1017,c1014
c1014,c1018,c1018
c1014,c1018,c1018
c1014,c1018,c1014
c1014,c1018,c1018
c1014,c1018,c1018
c1014,c1018,c1014
c1014,c1018,c1018
c1014,c1018,c1018
c1014,c1019,c1014
c1014,c1019,c1019
c1014,c1019,c1014
c1014,c1019,c1014
c1014,c1019,c1014
c1014,c1019,c1014
c1014,c1019,c1014
c1014,c1019,c1014
c1014,c1019,c1019
c1015,c1016,c1015
c1015,c1016,c1016
c1015,c1016,c1016
c1015,c1016,c1016
c1015,c1016,c1016
c1015,c1016,c1015
c1015,c1016,c1015
c1015,c1016,c1015
c1015,c1016,c1015
c1015,c1016,c1015
c1015,c1017,c1015
c1015,c1017,c1017
c1015,c1017,c1017
c1015,c1017,c1017
c1015,c1017,c1017
c1015,c1017,c1017
c1015,c1017,c1017
c1015,c1017,c1015
c1015,c1017,c1015
c1015,c1018,c1015
c1015,c1018,c1018
c1015,c1018,c1015
c1015,c1018,c1015
c1015,c1018,c1015
c1015,c1018,c1018
c1015,c1019,c1015
c1015,c1019,c1015
c1015,c1019,c1015
c1015,c1019,c1015
c1015,c1019,c1019
c1015,c1019,c1015
c1015,c1019,c1015
c1016,c1017,c1016
c1016,c1017,c1017
c1016,c1017,c1017
c1016,c1017,c1016
c1016,c1017,c1016
c1016,c1017,c1016
c1016,c1017,c1016
c1016,c1017,c1016
c1016,c1017,c1017
c1016,c1017,c1016
c1016,c1017,c1016
c1016,c1018,c1018
c1016,c1018,c1016
c1016,c1018,c1018
c1016,c1018,c1016
c1016,c1018,c1018
c1016,c1018,c1018
c1016,c1018,c1018
c1016,c1018,c1018
c1016,c1018,c1016
c1016,c1018,c1016
c1016,c1018,c1016
c1016,c1019,c1019
c1016,c1019,c1016
c1016,c1019,c1016
c1016,c1019,c1019
c1016,c1019,c1016
c1016,c1019,c1019
c1016,c1019,c1016
c1016,c1019,c1019
c1016,c1019,c1016
c1016,c1019,c1019
c1017,c1018,c1018
c1017,c1018,c1018
c1017,c1018,c1018
c1017,c1018,c1018
c1017,c1018,c1017
c1017,c1018,c1017
c1017,c1018,c1018
c1017,c1018,c1018
c1017,c1019,c1019
c1017,c1019,c1017
c1017,c1019,c1017
c1017,c1019,c1017
c1017,c1019,c1019
c1017,c1019,c1017
c1017,c1019,c1017
c1018,c1019,c1019
c1018,c1019,c1018
c1018,c1019,c1018
c1018,c1019,c1018
c1018,c1019,c1019
c1018,c1019,c1018
c1018,c1019,c1019
c1018,c1019,c1019
c1018,c1019,c1019
c1018,c1019,c1019
c1018,c1019,c1018
c1014,p157,c1014
c1014,p166,c1014
c1014,p707,p707
c1015,p586,p586
c1016,p426,p426
c1016,p148,p148
c1016,p434,p434
c1017,p233,p233
c1017,p575,p575
c1018,p886,c1018
c1018,p233,c1018
